PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PIE,PTS_STD,REB_STD,AST_STD,STL_STD,BLK_STD,FG_PCT_STD,FG3_PCT_STD,MIN_STD,GAMES_LOGGED
1631124,Julian Strawther,1610612743,DEN,23.0,2,2,0,1.0,2.2,0.5,0.5,1.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.5,-1.0,90.9,120.0,-29.1,0.0,0.0,0.0,0.5,0.4,33.3,1.0,0.798,0.273,114.55,0.194,2.1213203435596424,1.4142135623730951,0.0,0.0,0.0,0.7071067811865476,0.0,1.4142135623730951,2
1641724,Jett Howard,1610612753,ORL,22.0,2,0,2,0.0,6.4,0.5,1.5,0.333,0.5,1.5,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,1.5,-3.5,111.5,133.3,-21.8,0.1,25.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,100.16,0.027,2.1213203435596424,0.0,0.7071067811865476,0.0,0.7071067811865476,0.3535533905932738,0.3535533905932738,3.5355339059327378,2
1642853,Rasheer Fleming,1610612756,PHX,21.0,2,0,2,0.0,6.6,0.5,2.5,0.2,0.5,1.5,0.333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,1.5,-1.0,100.0,110.7,-10.7,0.222,28.6,0.143,0.0,0.095,0.0,0.3,0.3,0.147,103.51,0.018,2.1213203435596424,1.4142135623730951,1.4142135623730951,0.7071067811865476,0.0,0.23546655813512035,0.3535533905932738,2.8284271247461903,2
1641871,Duop Reath,1610612757,POR,29.0,2,2,0,1.0,2.1,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.5,-1.5,100.0,125.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.125,86.4,0.194,2.1213203435596424,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,1.4142135623730951,2
1642928,Dylan Cardwell,1610612758,SAC,23.0,2,0,2,0.0,13.7,0.5,2.5,0.2,0.0,0.5,0.0,0.5,1.0,0.5,1.0,1.0,2.0,0.0,1.0,1.0,1.5,1.0,4.5,0.5,1.5,2.0,125.4,120.7,4.7,0.0,0.0,0.065,0.087,0.074,25.0,0.2,0.255,0.11,102.23,-0.062,2.1213203435596424,1.4142135623730951,0.0,0.0,0.7071067811865476,0.1767766952966369,0.0,1.4142135623730951,2
1642367,Jonathan Mogbo,1610612761,TOR,24.0,4,1,3,0.25,4.9,0.8,1.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.3,0.3,0.3,0.5,0.3,0.5,0.0,1.5,2.0,104.1,93.5,10.6,0.071,14.3,0.1,0.211,0.154,14.3,0.6,0.6,0.109,116.82,0.11,1.9148542155126762,1.9148542155126762,0.5,0.5,0.5773502691896257,0.47871355387816905,0.0,4.08248290463863,4
1626145,Tyus Jones,1610612753,ORL,29.0,4,1,3,0.25,17.0,0.8,3.5,0.214,0.0,1.8,0.0,0.0,0.0,0.0,0.8,0.8,1.5,2.0,1.0,0.5,0.5,0.0,1.0,0.3,1.5,-7.8,100.0,120.9,-20.9,0.163,30.8,0.036,0.048,0.041,15.4,0.214,0.214,0.103,104.77,0.009,1.9148542155126762,1.2909944487358056,0.816496580927726,0.5773502691896257,0.5773502691896257,0.47871355387816905,0.0,6.2182527020592095,4
1642959,Chris Youngblood,1610612760,OKC,23.0,5,5,0,1.0,4.0,0.2,0.8,0.25,0.2,0.8,0.25,0.8,0.8,1.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.8,0.4,1.4,2.0,109.1,82.6,26.5,0.063,14.3,0.0,0.042,0.024,0.0,0.375,0.608,0.13,106.68,0.03,1.9493588689617927,0.44721359549995804,0.44721359549995804,0.0,0.0,0.447213595499958,0.447213595499958,4.636809247747852,5
1630551,Justin Champagnie,1610612764,WAS,24.0,3,0,3,0.0,4.0,0.0,1.3,0.0,0.0,0.3,0.0,1.3,1.3,1.0,1.7,0.3,2.0,0.3,0.0,0.0,0.0,0.0,0.7,0.7,1.3,-2.7,116.7,133.3,-16.7,0.111,14.3,0.263,0.125,0.222,0.0,0.0,0.347,0.182,102.23,0.044,2.3094010767585034,1.7320508075688772,0.5773502691896258,0.0,0.0,0.0,0.0,3.4641016151377544,3
1630311,Pat Spencer,1610612744,GSW,29.0,3,2,1,0.667,5.0,0.7,2.0,0.333,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.3,0.0,0.3,0.0,0.3,0.3,0.0,1.3,-4.7,72.7,115.2,-42.4,0.25,14.3,0.053,0.111,0.071,0.0,0.333,0.333,0.158,106.19,0.051,2.3094010767585034,1.1547005383792517,0.5773502691896258,0.5773502691896258,0.0,0.2886751345948129,0.0,5.291502622129181,3
1641738,Kobe Brown,1610612746,LAC,25.0,3,1,2,0.333,4.8,0.3,0.3,1.0,0.0,0.0,0.0,0.7,0.7,1.0,0.3,0.7,1.0,0.7,0.3,0.0,0.0,0.0,0.0,0.3,1.3,2.7,115.4,81.5,33.9,0.222,40.0,0.1,0.118,0.111,20.0,1.0,1.064,0.1,89.26,0.185,1.1547005383792517,0.0,1.1547005383792517,0.0,0.0,0.5773502691896258,0.0,1.0,3
1628997,Caleb Martin,1610612742,DAL,30.0,3,1,2,0.333,6.8,0.7,1.7,0.4,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.7,1.0,0.7,1.0,0.7,0.0,0.0,2.3,0.0,1.3,-1.7,88.2,98.0,-9.8,0.182,20.0,0.037,0.105,0.065,30.0,0.4,0.4,0.131,119.92,-0.038,2.3094010767585034,0.0,0.5773502691896258,1.1547005383792517,0.0,0.38509262954948037,0.0,4.358898943540674,3
1642868,Carter Bryant,1610612759,SAS,19.0,4,4,0,1.0,7.1,0.3,1.5,0.167,0.3,0.8,0.333,0.5,0.5,1.0,0.0,0.8,0.8,0.0,0.8,0.0,0.3,0.0,0.8,0.3,1.3,1.5,103.4,93.2,10.2,0.0,0.0,0.0,0.103,0.063,30.0,0.25,0.363,0.156,99.43,-0.028,1.5,0.9574271077563381,0.0,0.0,0.5,0.1665,0.5,3.6514837167011076,4
1642964,Brooks Barnhizer,1610612760,OKC,23.0,5,5,0,1.0,8.1,0.6,1.4,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,1.2,0.0,0.0,0.0,0.0,0.4,1.2,0.0,1.2,-3.4,107.1,124.4,-17.3,0.0,0.0,0.033,0.114,0.081,0.0,0.429,0.429,0.078,100.45,0.01,1.0954451150103324,1.0954451150103324,0.0,0.0,0.0,0.4150033734802646,0.0,4.636809247747852,5
1642866,Joan Beringer,1610612750,MIN,18.0,2,0,2,0.0,3.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2.5,69.2,30.8,38.5,0.0,0.0,0.1,0.429,0.235,0.0,1.0,1.0,0.063,88.72,2.25,1.4142135623730951,2.8284271247461903,0.0,0.0,0.0,0.7071067811865476,0.0,2.1213203435596424,2
1630692,Jordan Goodwin,1610612756,PHX,27.0,2,0,2,0.0,5.4,0.0,2.0,0.0,0.0,1.5,0.0,1.0,1.5,0.667,0.0,1.0,1.0,0.5,2.0,1.5,0.0,0.0,0.0,0.5,1.0,-1.5,87.5,100.0,-12.5,0.143,10.0,0.0,0.286,0.105,40.0,0.0,0.188,0.321,107.16,-0.027,1.4142135623730951,0.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.7071067811865476,2
1630192,Zeke Nnaji,1610612743,DEN,24.0,2,2,0,1.0,2.2,0.0,0.5,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,1.0,-1.0,90.9,120.0,-29.1,0.333,33.3,0.0,0.0,0.0,0.0,0.0,0.532,0.182,114.55,0.065,1.4142135623730951,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,1.4142135623730951,2
1629234,Drew Eubanks,1610612758,SAC,28.0,4,1,3,0.25,12.4,0.3,2.5,0.1,0.0,0.3,0.0,0.5,1.5,0.333,0.8,2.3,3.0,0.3,0.8,1.0,1.5,0.3,0.3,1.0,1.0,3.5,110.1,95.5,14.6,0.023,5.9,0.06,0.148,0.108,17.6,0.1,0.158,0.134,106.13,0.027,2.0,1.1547005383792515,0.5,0.816496580927726,1.7320508075688772,0.125,0.0,7.416198487095663,4
1642443,Jahmir Young,1610612748,MIA,25.0,2,2,0,1.0,4.8,0.5,1.5,0.333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.5,1.0,0.0,1.0,-4.5,96.2,136.0,-39.8,0.222,33.3,0.0,0.1,0.042,16.7,0.333,0.333,0.143,127.5,0.0,1.4142135623730951,0.7071067811865476,0.0,0.0,0.0,0.23546655813512035,0.0,2.8284271247461903,2
1629618,Jalen Pickett,1610612743,DEN,26.0,2,2,0,1.0,2.2,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,90.9,120.0,-29.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.091,114.55,0.129,1.4142135623730951,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,1.4142135623730951,2
1631248,Baylor Scheierman,1610612738,BOS,25.0,3,1,2,0.333,7.8,0.3,1.0,0.333,0.3,1.0,0.333,0.0,0.0,0.0,0.3,2.7,3.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,1.0,1.3,102.1,91.8,10.2,0.0,0.0,0.037,0.258,0.155,0.0,0.5,0.5,0.053,99.32,0.119,1.7320508075688772,2.6457513110645907,0.0,0.5773502691896258,0.0,0.19225763964014542,0.19225763964014542,5.507570547286102,3
1642403,Isaac Jones,1610612758,SAC,25.0,2,1,1,0.5,7.6,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-6.0,80.6,123.3,-42.7,0.1,33.3,0.125,0.0,0.067,0.0,0.5,0.5,0.057,95.9,-0.022,1.4142135623730951,1.4142135623730951,0.7071067811865476,0.0,0.0,0.3535533905932738,0.0,9.192388155425117,2
1642920,Kobe Sanders,1610612746,LAC,23.0,2,1,1,0.5,4.3,0.5,2.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,3.5,123.5,82.4,41.2,0.167,16.7,0.0,0.1,0.059,16.7,0.25,0.25,0.238,94.7,0.069,1.4142135623730951,0.7071067811865476,0.7071067811865476,0.0,0.0,0.23546655813512035,0.0,0.7071067811865476,2
1631159,Leonard Miller,1610612750,MIN,21.0,2,0,2,0.0,3.4,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,2.5,92.3,53.8,38.5,0.0,0.0,0.0,0.167,0.067,50.0,1.0,1.0,0.125,92.44,0.167,1.4142135623730951,0.7071067811865476,0.0,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476,2
203486,Mason Plumlee,1610612766,CHA,35.0,2,1,1,0.5,3.9,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.0,133.3,111.1,22.2,0.125,50.0,0.0,0.286,0.143,0.0,1.0,1.0,0.053,109.6,0.11,1.4142135623730951,1.4142135623730951,0.7071067811865476,0.0,0.0,0.7071067811865476,0.0,1.4142135623730951,2
203992,Bogdan Bogdanović,1610612746,LAC,33.0,2,1,1,0.5,16.5,0.5,4.5,0.111,0.0,2.5,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.5,2.5,0.0,0.0,0.0,1.5,0.5,1.0,1.0,104.5,98.6,5.9,0.04,6.7,0.067,0.089,0.08,33.3,0.111,0.111,0.182,98.86,-0.072,1.4142135623730951,2.8284271247461903,0.7071067811865476,0.0,0.0,0.14142135623730953,0.0,10.606601717798213,2
203939,Dwight Powell,1610612742,DAL,34.0,3,1,2,0.333,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.0,0.3,0.3,0.7,1.0,0.7,0.3,0.0,0.0,0.7,0.7,0.7,-3.7,89.3,128.6,-39.3,0.375,50.0,0.111,0.077,0.091,33.3,0.0,1.136,0.094,130.11,0.067,1.1547005383792517,1.1547005383792517,1.0,0.5773502691896258,0.0,0.0,0.0,4.163331998932265,3
1630574,Ariel Hukporti,1610612752,NYK,23.0,3,1,2,0.333,13.4,0.3,1.3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.0,3.3,1.3,0.7,0.3,0.3,0.3,2.0,0.0,0.7,-3.7,102.3,114.9,-12.6,0.138,40.0,0.082,0.167,0.118,20.0,0.25,0.25,0.061,104.01,0.027,1.1547005383792517,1.5275252316519465,0.5773502691896257,0.5773502691896258,0.5773502691896258,0.2886751345948129,0.0,4.163331998932265,3
1642382,Branden Carlson,1610612760,OKC,26.0,3,3,0,1.0,2.2,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.7,1.7,100.0,61.1,38.9,0.0,0.0,0.0,0.1,0.063,0.0,1.0,1.0,0.063,122.4,0.074,1.1547005383792517,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0,1.5275252316519465,3
202687,Bismack Biyombo,1610612759,SAS,33.0,3,3,0,1.0,10.3,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,1.0,0.3,0.7,1.0,0.0,0.0,2.3,0.3,0.7,-4.3,123.3,145.0,-21.7,0.04,25.0,0.045,0.074,0.061,50.0,1.0,1.0,0.045,93.25,-0.004,1.1547005383792517,0.0,0.5773502691896258,1.0,0.0,0.5773502691896258,0.0,4.725815626252608,3
1628371,Jonathan Isaac,1610612753,ORL,28.0,3,1,2,0.333,4.3,0.3,1.0,0.333,0.0,0.7,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,-4.0,58.6,96.7,-38.0,0.0,0.0,0.059,0.067,0.063,0.0,0.333,0.333,0.091,110.74,0.089,1.1547005383792517,0.5773502691896258,0.0,0.5773502691896258,0.0,0.2886751345948129,0.0,3.7859388972001824,3
1630548,Johnny Juzang,1610612750,MIN,24.0,2,0,2,0.0,3.0,0.0,1.5,0.0,0.0,1.0,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,2.5,109.1,58.3,50.8,0.0,0.0,0.125,0.0,0.083,0.0,0.0,0.129,0.286,92.0,-0.412,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,2
1642368,N'Faly Dante,1610612737,ATL,24.0,2,1,1,0.5,6.2,0.0,1.5,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.5,2.0,3.5,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.5,4.0,108.0,79.2,28.8,0.0,0.0,0.188,0.308,0.241,25.0,0.0,0.145,0.118,95.09,0.106,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.0,0.0,0.0,3.5355339059327378,2
1641775,Jordan Walsh,1610612738,BOS,21.0,2,1,1,0.5,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,57.1,100.0,-42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,2
1642461,Spencer Jones,1610612743,DEN,24.0,3,2,1,0.667,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.3,0.0,0.0,0.3,145.5,129.2,16.3,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.083,118.33,-0.017,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,3.0,3
1630623,Tyson Etienne,1610612751,BKN,26.0,1,0,1,0.0,5.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,140.0,109.1,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,93.05,-0.048,,,,,,,,,1
1642885,Mohamed Diawara,1610612752,NYK,20.0,1,0,1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.32,0.0,,,,,,,,,1
1631121,Bryce McGowens,1610612740,NOP,22.0,1,0,1,0.0,3.3,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,33.3,183.3,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,88.16,-0.16,,,,,,,,,1
1630314,Brandon Williams,1610612742,DAL,25.0,2,0,2,0.0,9.2,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5,0.5,1.0,0.0,0.5,0.5,2.0,0.0,-3.5,105.1,123.1,-17.9,0.188,37.5,0.0,0.0,0.0,12.5,0.0,0.0,0.119,101.21,-0.025,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,3.5355339059327378,2
1631172,Ousmane Dieng,1610612760,OKC,22.0,2,2,0,1.0,10.0,0.0,2.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.5,0.0,0.0,0.0,1.5,0.0,0.0,-3.5,88.1,100.0,-11.9,0.0,0.0,0.0,0.125,0.07,20.0,0.0,0.0,0.116,102.84,-0.073,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,7.0710678118654755,2
1630619,Moussa Cisse,1610612742,DAL,23.0,2,0,2,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,77.8,110.0,-32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8284271247461903,2
204060,Joe Ingles,1610612750,MIN,38.0,2,1,1,0.5,2.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,100.0,28.6,71.4,0.333,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,96.08,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,2.8284271247461903,2
1643141,Jahmyl Telfort,1610612746,LAC,24.0,1,0,1,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,120.0,50.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.56,0.0,,,,,,,,,1
1642358,AJ Johnson,1610612764,WAS,20.0,2,0,2,0.0,2.9,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-1.0,109.1,127.3,-18.2,0.25,50.0,0.0,0.2,0.111,0.0,0.0,0.0,0.083,90.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0,1.4142135623730951,2
1642355,Bronny James,1610612747,LAL,21.0,2,1,1,0.5,11.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,1.5,1.5,0.5,0.5,0.5,2.0,0.0,0.0,-3.5,94.4,111.5,-17.1,0.188,33.3,0.045,0.08,0.064,33.3,0.0,0.0,0.1,111.01,-0.035,0.0,2.1213203435596424,2.1213203435596424,0.7071067811865476,0.7071067811865476,0.0,0.0,12.020815280171307,2
1642277,Johnny Furphy,1610612754,IND,20.0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,133.3,150.0,-16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.56,0.0,,,,,,,,,1
1642939,Miles Kelly,1610612742,DAL,22.0,1,1,0,1.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-6.0,88.9,155.6,-66.7,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.1,197.86,-0.129,,,,,,,,,1
1642873,Amari Williams,1610612738,BOS,23.0,1,0,1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.333,0.0,0.0,0.0,0.0,107.2,1.0,,,,,,,,,1
1631216,Caleb Houstan,1610612737,ATL,22.0,1,0,1,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.13,0.0,,,,,,,,,1
1631247,Luke Travers,1610612739,CLE,24.0,1,1,0,1.0,6.8,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,53.3,133.3,-80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176,105.62,-0.154,,,,,,,,,1
1643024,Chris Mañon,1610612747,LAL,23.0,2,1,1,0.5,3.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,120.0,114.3,5.7,0.0,0.0,0.0,0.222,0.111,0.0,0.0,0.0,0.045,99.9,-0.023,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.7071067811865476,2
1630536,Sharife Cooper,1610612764,WAS,24.0,2,0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,85.7,137.5,-51.8,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.143,88.89,-0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1641816,Hunter Tyson,1610612743,DEN,25.0,1,1,0,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,100.0,-100.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,84.71,0.0,,,,,,,,,1
203648,Thanasis Antetokounmpo,1610612749,MIL,33.0,1,1,0,1.0,1.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,66.7,133.3,-66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,84.71,-0.25,,,,,,,,,1
1631255,Karlo Matković,1610612740,NOP,24.0,1,0,1,0.0,3.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,33.3,183.3,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,88.16,-0.08,,,,,,,,,1
1631132,Christian Koloko,1610612747,LAL,25.0,2,1,1,0.5,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-6.0,38.5,121.4,-83.0,0.0,0.0,0.0,0.125,0.067,0.0,0.0,0.0,0.0,102.05,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,2
1631207,Dalen Terry,1610612741,CHI,23.0,2,2,0,1.0,4.1,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-4.0,50.0,94.7,-44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,114.15,-0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8284271247461903,2
203914,Gary Harris,1610612749,MIL,31.0,1,1,0,1.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,66.7,133.3,-66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.71,0.0,,,,,,,,,1
1642262,Cody Williams,1610612762,UTA,20.0,1,1,0,1.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,140.0,160.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,,,,,,,,,1
1642875,Maxime Raynaud,1610612758,SAC,22.0,1,0,1,0.0,11.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.0,95.8,104.0,-8.2,0.182,50.0,0.0,0.308,0.16,25.0,0.0,0.0,0.074,102.41,0.067,,,,,,,,,1
1641748,Andre Jackson Jr.,1610612749,MIL,23.0,2,1,1,0.5,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.24,0.034,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,2.1213203435596424,2
